station,year,month,day,daily_total_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,days_of_heavy_rain
Punggol (North-East),2021,3,31,27.8,16.2,25.0,27.6,1
Punggol (North-East),2021,4,1,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,2,22.0,17.6,21.4,21.4,1
Punggol (North-East),2021,4,3,5.4,2.8,4.6,5.0,0
Punggol (North-East),2021,4,4,22.6,7.2,11.6,12.2,1
Punggol (North-East),2021,4,5,59.8,46.8,55.2,57.6,1
Punggol (North-East),2021,4,6,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,7,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,8,16.2,12.2,12.8,16.2,1
Punggol (North-East),2021,4,9,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,10,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,11,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,12,13.2,12.2,13.2,13.2,1
Punggol (North-East),2021,4,13,4.2,4.0,4.0,4.0,1
Punggol (North-East),2021,4,14,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,15,58.8,34.2,48.2,53.0,1
Punggol (North-East),2021,4,16,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,17,94.4,32.4,39.4,62.6,1
Punggol (North-East),2021,4,18,0.8,0.8,0.8,0.8,0
Punggol (North-East),2021,4,19,4.6,4.6,4.6,4.6,1
Punggol (North-East),2021,4,20,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,21,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,22,4.8,1.6,2.6,3.4,0
Punggol (North-East),2021,4,23,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,24,12.8,3.4,5.0,7.4,0
Punggol (North-East),2021,4,25,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,26,31.0,14.4,23.8,31.0,1
Punggol (North-East),2021,4,27,8.2,7.0,8.2,8.2,1
Punggol (North-East),2021,4,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,29,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,4,30,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,1,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,2,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,3,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,4,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,5,3.8,2.6,2.8,2.8,0
Punggol (North-East),2021,5,6,17.8,12.6,15.0,16.8,1
Punggol (North-East),2021,5,7,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,8,3.4,3.0,3.0,3.0,0
Punggol (North-East),2021,5,9,59.4,33.4,52.2,58.6,1
Punggol (North-East),2021,5,10,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,11,5.6,5.4,5.6,5.6,1
Punggol (North-East),2021,5,12,29.0,17.4,21.6,22.4,1
Punggol (North-East),2021,5,13,13.6,13.0,13.2,13.6,1
Punggol (North-East),2021,5,14,28.8,27.2,28.8,28.8,1
Punggol (North-East),2021,5,15,1.8,1.2,1.2,1.8,0
Punggol (North-East),2021,5,16,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,17,40.0,25.8,37.8,38.8,1
Punggol (North-East),2021,5,18,51.4,18.4,34.2,44.8,1
Punggol (North-East),2021,5,19,3.6,3.4,3.6,3.6,0
Punggol (North-East),2021,5,20,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,21,8.4,7.4,8.2,8.2,1
Punggol (North-East),2021,5,22,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,23,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,24,2.6,2.4,2.4,2.6,0
Punggol (North-East),2021,5,25,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,26,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,27,2.8,2.2,2.6,2.8,0
Punggol (North-East),2021,5,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,29,7.4,6.8,7.0,7.0,1
Punggol (North-East),2021,5,30,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,5,31,3.4,2.2,2.2,2.2,0
Punggol (North-East),2021,6,1,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,2,8.8,4.8,8.8,8.8,1
Punggol (North-East),2021,6,3,6.0,3.0,3.0,3.0,0
Punggol (North-East),2021,6,4,12.2,12.2,12.2,12.2,1
Punggol (North-East),2021,6,5,2.8,2.8,2.8,2.8,0
Punggol (North-East),2021,6,6,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,7,24.0,10.6,13.0,22.0,1
Punggol (North-East),2021,6,8,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,9,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,10,3.0,2.4,2.4,2.4,0
Punggol (North-East),2021,6,11,0.2,0.2,0.2,0.2,0
Punggol (North-East),2021,6,12,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,13,8.6,7.2,7.2,8.6,1
Punggol (North-East),2021,6,14,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,15,5.2,3.2,5.0,5.2,0
Punggol (North-East),2021,6,16,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,17,1.0,1.0,1.0,1.0,0
Punggol (North-East),2021,6,18,16.2,4.6,5.4,9.6,1
Punggol (North-East),2021,6,19,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,20,1.2,0.6,0.6,1.0,0
Punggol (North-East),2021,6,21,0.2,0.2,0.2,0.2,0
Punggol (North-East),2021,6,22,0.4,0.4,0.4,0.4,0
Punggol (North-East),2021,6,23,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,24,6.0,4.0,4.4,4.6,1
Punggol (North-East),2021,6,25,12.2,11.6,12.0,12.2,1
Punggol (North-East),2021,6,26,37.4,31.6,36.8,37.4,1
Punggol (North-East),2021,6,27,7.6,7.4,7.4,7.4,1
Punggol (North-East),2021,6,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,6,29,12.2,5.8,8.0,9.8,1
Punggol (North-East),2021,6,30,0.0,0.0,0.0,1.2,0
Punggol (North-East),2021,7,1,0.6,0.6,0.6,0.6,0
Punggol (North-East),2021,7,2,11.8,11.6,11.8,11.8,1
Punggol (North-East),2021,7,3,6.0,5.2,5.8,5.8,1
Punggol (North-East),2021,7,4,4.2,1.2,2.0,3.2,0
Punggol (North-East),2021,7,5,2.4,2.0,2.4,2.4,0
Punggol (North-East),2021,7,6,1.2,1.0,1.0,1.0,0
Punggol (North-East),2021,7,7,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,8,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,9,3.2,3.2,3.2,3.2,0
Punggol (North-East),2021,7,10,9.6,2.8,4.8,6.8,0
Punggol (North-East),2021,7,11,12.8,7.2,8.6,8.6,1
Punggol (North-East),2021,7,12,83.6,45.8,75.0,79.8,1
Punggol (North-East),2021,7,13,88.2,34.0,45.8,58.8,1
Punggol (North-East),2021,7,14,0.8,0.2,0.2,0.4,0
Punggol (North-East),2021,7,15,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,16,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,17,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,18,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,19,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,20,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,21,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,22,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,23,3.0,2.0,2.0,2.0,0
Punggol (North-East),2021,7,24,0.0,0.0,0.0,0.4,0
Punggol (North-East),2021,7,25,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,26,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,27,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,29,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,30,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,7,31,13.0,8.4,12.8,13.0,1
Punggol (North-East),2021,8,1,24.0,15.6,19.4,23.8,1
Punggol (North-East),2021,8,2,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,8,3,2.6,1.0,1.8,2.4,0
Punggol (North-East),2021,8,4,12.2,10.2,12.2,12.2,1
Punggol (North-East),2021,8,5,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,8,6,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,8,7,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,8,8,0.4,0.4,0.4,0.4,0
Punggol (North-East),2021,8,9,0.2,0.2,0.2,0.2,0
Punggol (North-East),2021,8,10,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,8,11,18.0,17.8,17.8,17.8,1
Punggol (North-East),2021,8,12,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,8,13,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,8,14,3.0,2.0,2.2,2.4,0
Punggol (North-East),2021,8,15,0.6,0.4,0.6,0.6,0
Punggol (North-East),2021,8,16,0.4,0.4,0.6,0.8,0
Punggol (North-East),2021,8,17,5.8,1.8,3.4,4.6,0
Punggol (North-East),2021,8,18,0.4,0.2,0.2,0.4,0
Punggol (North-East),2021,8,19,22.2,4.0,6.0,12.0,1
Punggol (North-East),2021,8,20,79.4,27.0,41.2,62.8,1
Punggol (North-East),2021,8,21,0.2,0.2,0.2,0.2,0
Punggol (North-East),2021,8,22,4.0,1.6,2.6,3.8,0
Punggol (North-East),2021,8,23,11.0,9.2,11.0,11.0,1
Punggol (North-East),2021,8,24,30.8,10.6,18.2,23.0,1
Punggol (North-East),2021,8,25,5.2,4.2,4.2,5.2,1
Punggol (North-East),2021,8,26,0.6,0.4,0.6,0.6,0
Punggol (North-East),2021,8,27,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,8,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,8,29,19.4,12.2,12.6,13.2,1
Punggol (North-East),2021,8,30,62.0,29.6,49.2,58.6,1
Punggol (North-East),2021,8,31,2.8,1.8,2.4,2.8,0
Punggol (North-East),2021,9,1,2.6,2.2,2.2,2.2,0
Punggol (North-East),2021,9,2,110.6,39.6,71.6,95.4,1
Punggol (North-East),2021,9,3,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,4,5.0,3.2,4.8,5.0,0
Punggol (North-East),2021,9,5,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,6,1.4,1.2,1.4,1.4,0
Punggol (North-East),2021,9,7,1.4,1.4,1.4,1.4,0
Punggol (North-East),2021,9,8,2.0,1.8,2.0,2.0,0
Punggol (North-East),2021,9,9,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,10,10.4,8.2,10.2,10.4,1
Punggol (North-East),2021,9,11,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,12,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,13,4.2,3.0,3.8,3.8,0
Punggol (North-East),2021,9,14,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,15,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,16,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,17,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,18,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,19,5.0,3.6,3.6,3.8,0
Punggol (North-East),2021,9,20,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,9,21,8.4,8.4,8.4,8.4,1
Punggol (North-East),2021,9,22,2.8,2.6,2.6,2.6,0
Punggol (North-East),2021,9,23,0.4,0.4,0.4,0.4,0
Punggol (North-East),2021,9,24,11.6,7.2,11.6,11.6,1
Punggol (North-East),2021,9,25,0.4,0.4,0.4,0.4,0
Punggol (North-East),2021,9,26,12.4,6.0,6.0,8.2,1
Punggol (North-East),2021,9,27,20.0,7.6,15.0,18.6,1
Punggol (North-East),2021,9,28,9.4,9.2,9.4,9.4,1
Punggol (North-East),2021,9,29,25.2,18.0,19.0,19.0,1
Punggol (North-East),2021,9,30,28.4,8.0,11.4,15.2,1
Punggol (North-East),2021,10,1,34.6,14.0,18.6,25.0,1
Punggol (North-East),2021,10,2,0.8,0.6,0.6,0.6,0
Punggol (North-East),2021,10,3,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,4,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,5,6.6,6.4,6.4,6.4,1
Punggol (North-East),2021,10,6,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,7,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,8,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,9,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,10,19.0,8.6,8.6,10.2,1
Punggol (North-East),2021,10,11,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,12,0.2,0.2,0.2,0.2,0
Punggol (North-East),2021,10,13,10.8,10.8,10.8,10.8,1
Punggol (North-East),2021,10,14,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,15,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,16,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,17,19.8,18.2,18.4,18.4,1
Punggol (North-East),2021,10,18,2.6,1.4,1.6,1.8,0
Punggol (North-East),2021,10,19,5.0,5.0,5.0,5.0,1
Punggol (North-East),2021,10,20,51.2,23.8,26.8,45.0,1
Punggol (North-East),2021,10,21,2.8,2.2,2.4,2.6,0
Punggol (North-East),2021,10,22,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,23,2.0,2.0,2.0,2.0,0
Punggol (North-East),2021,10,24,0.4,0.4,0.4,0.4,0
Punggol (North-East),2021,10,25,0.4,0.2,0.4,0.4,0
Punggol (North-East),2021,10,26,3.8,3.6,3.8,3.8,0
Punggol (North-East),2021,10,27,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,29,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,10,30,0.8,0.4,0.4,0.8,0
Punggol (North-East),2021,10,31,7.6,6.4,7.0,7.0,1
Punggol (North-East),2021,11,1,2.2,1.6,2.0,2.2,0
Punggol (North-East),2021,11,2,14.0,4.6,8.0,11.4,1
Punggol (North-East),2021,11,3,12.6,8.6,10.4,11.0,1
Punggol (North-East),2021,11,4,16.0,12.2,15.6,15.8,1
Punggol (North-East),2021,11,5,7.2,3.6,3.6,4.6,0
Punggol (North-East),2021,11,6,19.6,11.0,17.6,19.6,1
Punggol (North-East),2021,11,7,12.6,10.4,11.8,12.0,1
Punggol (North-East),2021,11,8,0.8,0.2,0.4,0.6,0
Punggol (North-East),2021,11,9,12.8,6.2,7.0,7.8,1
Punggol (North-East),2021,11,10,21.6,3.6,6.8,11.2,0
Punggol (North-East),2021,11,11,1.0,0.4,0.6,0.8,0
Punggol (North-East),2021,11,12,1.2,0.6,0.8,1.2,0
Punggol (North-East),2021,11,13,2.8,2.4,2.4,2.4,0
Punggol (North-East),2021,11,14,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,11,15,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,11,16,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,11,17,9.0,8.8,8.8,9.0,1
Punggol (North-East),2021,11,18,24.2,16.2,16.6,20.0,1
Punggol (North-East),2021,11,19,0.8,0.4,0.4,0.8,0
Punggol (North-East),2021,11,20,8.8,5.4,6.6,8.0,1
Punggol (North-East),2021,11,21,31.6,22.8,26.0,30.6,1
Punggol (North-East),2021,11,22,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,11,23,20.6,16.8,19.0,19.8,1
Punggol (North-East),2021,11,24,8.8,1.8,3.0,5.2,0
Punggol (North-East),2021,11,25,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,11,26,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,11,27,24.8,21.4,21.8,23.2,1
Punggol (North-East),2021,11,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,11,29,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,11,30,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,1,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,2,23.0,18.4,18.8,19.2,1
Punggol (North-East),2021,12,3,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,4,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,5,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,6,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,7,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,8,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,9,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,10,11.2,3.4,5.0,7.6,0
Punggol (North-East),2021,12,11,15.2,13.2,13.4,13.8,1
Punggol (North-East),2021,12,12,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,13,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,14,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,15,1.8,1.8,1.8,1.8,0
Punggol (North-East),2021,12,16,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,17,15.2,5.6,7.2,10.8,1
Punggol (North-East),2021,12,18,66.6,55.8,65.0,65.4,1
Punggol (North-East),2021,12,19,18.0,9.6,13.4,15.8,1
Punggol (North-East),2021,12,20,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,21,5.0,5.0,5.0,5.0,1
Punggol (North-East),2021,12,22,0.2,0.2,0.2,0.2,0
Punggol (North-East),2021,12,23,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,24,4.8,2.6,2.6,4.6,0
Punggol (North-East),2021,12,25,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,26,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,27,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,29,4.0,2.8,3.0,4.0,0
Punggol (North-East),2021,12,30,0.0,0.0,0.0,0.0,0
Punggol (North-East),2021,12,31,52.2,21.2,24.6,27.0,1
Punggol (North-East),2022,1,1,5.4,1.4,1.8,1.8,0
Punggol (North-East),2022,1,2,76.8,21.2,36.8,44.0,1
Punggol (North-East),2022,1,3,9.2,8.4,8.4,8.6,1
Punggol (North-East),2022,1,4,17.6,13.0,13.8,14.6,1
Punggol (North-East),2022,1,5,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,6,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,7,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,8,0.2,0.2,0.2,0.2,0
Punggol (North-East),2022,1,9,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,10,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,11,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,12,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,13,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,14,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,15,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,16,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,17,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,18,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,19,7.4,6.2,7.2,7.2,1
Punggol (North-East),2022,1,20,1.8,1.8,1.8,1.8,0
Punggol (North-East),2022,1,21,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,22,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,23,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,24,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,25,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,26,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,27,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,29,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,1,30,0.4,0.4,0.4,0.4,0
Punggol (North-East),2022,1,31,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,1,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,2,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,3,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,4,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,5,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,6,14.4,2.4,4.4,6.6,0
Punggol (North-East),2022,2,7,1.4,0.8,1.0,1.4,0
Punggol (North-East),2022,2,8,1.6,0.4,0.6,1.0,0
Punggol (North-East),2022,2,9,22.4,7.4,9.2,10.2,1
Punggol (North-East),2022,2,10,16.6,2.2,2.8,4.6,0
Punggol (North-East),2022,2,11,12.4,7.2,10.8,11.4,1
Punggol (North-East),2022,2,12,0.2,0.2,0.2,0.2,0
Punggol (North-East),2022,2,13,5.8,1.8,3.0,4.0,0
Punggol (North-East),2022,2,14,0.4,0.4,0.4,0.4,0
Punggol (North-East),2022,2,15,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,16,14.6,8.8,12.6,13.6,1
Punggol (North-East),2022,2,17,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,18,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,19,6.2,6.2,6.2,6.2,1
Punggol (North-East),2022,2,20,14.6,11.2,11.8,14.6,1
Punggol (North-East),2022,2,21,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,22,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,23,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,24,16.2,6.0,8.8,9.6,1
Punggol (North-East),2022,2,25,40.4,36.6,40.4,40.4,1
Punggol (North-East),2022,2,26,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,2,27,46.8,24.6,31.2,46.8,1
Punggol (North-East),2022,2,28,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,3,1,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,3,2,89.4,51.8,73.6,89.4,1
Punggol (North-East),2022,3,3,28.6,12.6,12.8,14.2,1
Punggol (North-East),2022,3,4,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,3,5,12.2,7.8,10.4,11.0,1
Punggol (North-East),2022,3,6,0.2,0.2,0.2,0.2,0
Punggol (North-East),2022,3,7,8.8,5.6,7.0,8.0,1
Punggol (North-East),2022,3,8,1.0,1.0,1.0,1.0,0
Punggol (North-East),2022,3,9,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,3,10,2.2,2.2,2.2,2.2,0
Punggol (North-East),2022,3,11,8.2,4.6,4.6,7.4,1
Punggol (North-East),2022,3,12,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,3,13,38.0,25.6,33.8,38.0,1
Punggol (North-East),2022,3,14,48.6,41.6,48.6,48.6,1
Punggol (North-East),2022,3,15,11.6,8.0,8.2,10.2,1
Punggol (North-East),2022,3,16,6.6,6.4,6.6,6.6,1
Punggol (North-East),2022,3,17,1.8,1.4,1.4,1.4,0
Punggol (North-East),2022,3,18,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,3,19,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,3,20,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,3,21,1.4,0.8,1.2,1.4,0
Punggol (North-East),2022,3,22,14.6,9.8,14.4,14.6,1
Punggol (North-East),2022,3,23,9.0,8.0,9.0,9.0,1
Punggol (North-East),2022,3,24,15.2,12.0,15.2,15.2,1
Punggol (North-East),2022,3,25,2.0,1.4,1.8,1.8,0
Punggol (North-East),2022,3,26,1.8,1.4,1.4,1.4,0
Punggol (North-East),2022,3,27,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,3,28,18.8,18.2,18.6,18.6,1
Punggol (North-East),2022,3,29,0.6,0.4,0.4,0.4,0
Punggol (North-East),2022,3,30,0.2,0.2,0.2,0.2,0
Punggol (North-East),2022,3,31,15.4,12.6,15.2,15.4,1
Punggol (North-East),2022,4,1,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,4,2,23.2,21.0,23.0,23.2,1
Punggol (North-East),2022,4,3,0.8,0.8,0.8,0.8,0
Punggol (North-East),2022,4,4,0.2,0.2,0.2,0.2,0
Punggol (North-East),2022,4,5,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,4,6,70.2,55.6,67.0,69.0,1
Punggol (North-East),2022,4,7,0.4,0.4,0.4,0.4,0
Punggol (North-East),2022,4,8,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,4,9,1.2,1.0,1.2,1.2,0
Punggol (North-East),2022,4,10,13.2,6.8,13.2,13.2,1
Punggol (North-East),2022,4,11,7.8,6.6,7.0,7.6,1
Punggol (North-East),2022,4,12,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,4,13,4.4,4.4,4.4,4.4,1
Punggol (North-East),2022,4,14,2.4,1.8,1.8,2.4,0
Punggol (North-East),2022,4,15,20.8,13.6,17.4,19.4,1
Punggol (North-East),2022,4,16,13.2,13.2,13.2,13.2,1
Punggol (North-East),2022,4,17,15.2,6.0,7.2,7.2,1
Punggol (North-East),2022,4,18,7.8,1.6,2.8,4.6,0
Punggol (North-East),2022,4,19,22.4,10.8,11.0,20.8,1
Punggol (North-East),2022,4,20,0.2,0.2,0.2,0.2,0
Punggol (North-East),2022,4,21,23.8,14.2,20.0,21.0,1
Punggol (North-East),2022,4,22,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,4,23,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,4,24,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,4,25,8.0,8.0,8.0,8.0,1
Punggol (North-East),2022,4,26,0.2,0.2,0.2,0.2,0
Punggol (North-East),2022,4,27,0.6,0.6,0.6,0.6,0
Punggol (North-East),2022,4,28,40.0,32.4,39.2,40.0,1
Punggol (North-East),2022,4,29,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,4,30,8.4,4.0,6.4,7.0,1
Punggol (North-East),2022,5,1,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,5,2,2.2,0.8,1.0,1.8,0
Punggol (North-East),2022,5,3,1.6,1.0,1.4,1.6,0
Punggol (North-East),2022,5,4,26.4,10.8,15.2,24.8,1
Punggol (North-East),2022,5,5,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,5,6,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,5,7,13.8,5.2,5.4,5.6,1
Punggol (North-East),2022,5,8,2.6,1.4,1.4,2.0,0
Punggol (North-East),2022,5,9,24.6,17.8,24.2,24.6,1
Punggol (North-East),2022,5,10,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,5,11,50.0,24.2,38.6,43.8,1
Punggol (North-East),2022,5,12,0.0,0.0,0.0,0.0,0
Punggol (North-East),2022,5,13,0.0,0.0,0.0,0.0,0
